Build Title,Component,Product Name,Link
Packed NR200 - 7950X + Zotac 5080 Solid OC,Power Supply,Unknown,https://pcpartpicker.com/product/nJrmP6/corsair-sf750-2018-750-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020186-na
Personal PC Build,Power Supply,Unknown,https://pcpartpicker.com/product/26rRsY/corsair-rm850x-2021-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020200-na
Phase 1: OG Build,Memory,Missing,No Link
Phase 1: OG Build,Power Supply,Unknown,https://pcpartpicker.com/product/6JFbt6/corsair-rm750e-2022-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020248-na
Photo / Video Editing and Sim Rig Build PC ONLY,Power Supply,Unknown,https://pcpartpicker.com/product/8LMFf7/evga-supernova-1300-g2-1300-w-80-gold-certified-fully-modular-atx-power-supply-120-g2-1300-xr
Pimp build,Power Supply,Unknown,https://pcpartpicker.com/product/R4Gbt6/corsair-rm750-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020231-na
Pink PC,Power Supply,Unknown,https://pcpartpicker.com/product/jfHp99/corsair-rm750e-2025-750-w-fully-modular-atx-power-supply-cp-9020295-na
PipeBomb™ Posting Station,Power Supply,Unknown,https://pcpartpicker.com/product/79tQzy/corsair-rm750x-2018-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020179-na
Pretty good Mid tier gaming pc,Power Supply,Unknown,https://pcpartpicker.com/product/jfHp99/corsair-rm750e-2025-750-w-fully-modular-atx-power-supply-cp-9020295-na
Project Carbon Storm: Custom Triple-Radiator Watercooling Loop in NV9,Power Supply,Unknown,https://pcpartpicker.com/product/Vq38TW/corsair-rm1000x-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020094-na
Project Chicago,Power Supply,Unknown,https://pcpartpicker.com/product/WrcgXL/seasonic-prime-tx-1300-atx-30-1300-w-80-titanium-certified-fully-modular-atx-power-supply-atx3-prime-tx-1300
Project Zero Trial,Power Supply,Unknown,https://pcpartpicker.com/product/LTmNnQ/corsair-hx1000i-2023-1000-w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020259-na
Proto (12900HX Laptop CPU Mod),CPU,Missing,No Link
Proto (12900HX Laptop CPU Mod),Power Supply,Unknown,https://pcpartpicker.com/product/dMM323/evga-supernova-750-g3-750-w-80-gold-certified-fully-modular-atx-power-supply-220-g3-0750
Purple Haze,Case,Unknown,https://pcpartpicker.com/product/PgbTwP/lian-li-o11-dynamic-mini-snow-edition-atx-mid-tower-case-o11d-mini-s
Purple Haze,Power Supply,Unknown,https://pcpartpicker.com/product/GMbRsY/corsair-sf1000l-1000-w-80-gold-certified-fully-modular-sfx-power-supply-cp-9020246-na
Puter,Power Supply,Unknown,https://pcpartpicker.com/product/fxGhP6/corsair-rm1000e-2023-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020264-na
QBiT´s open FRAME,Case,Missing,No Link
QBiT´s open FRAME,Video Card,Missing,No Link
Questarian (first personal build),Power Supply,Unknown,https://pcpartpicker.com/product/h6P8TW/thermaltake-toughpower-gf3-snow-1200-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-1200fnfagu-n
Quintessence II,Power Supply,Unknown,https://pcpartpicker.com/product/BQLdnQ/asus-prime-ap-850g-850-w-80-gold-certified-fully-modular-atx-power-supply-ap-850g
R5 7500F + RX 6800,Storage,Missing,No Link
RTX 5080 build,Power Supply,Unknown,https://pcpartpicker.com/product/zBbypg/corsair-rm850e-2025-850-w-fully-modular-atx-power-supply-cp-9020296-na
RTX 5090 ASTRAL BukCet,Memory,Missing,No Link
RTX 5090 ASTRAL BukCet,Power Supply,Missing,No Link
RX 580 Xeon Build,Memory,Missing,No Link
RX 580 Xeon Build,Motherboard,Missing,No Link
RX 580 Xeon Build,Power Supply,Unknown,https://pcpartpicker.com/product/Wbhj4D/thermaltake-smart-500-w-80-certified-atx-power-supply-ps-spd-0500npcwus-w
RX 9070 build 24-03-25,Power Supply,Unknown,https://pcpartpicker.com/product/QRQfrH/corsair-cx650f-650-w-80-bronze-certified-fully-modular-atx-power-supply-cp-9020226-na
RYZEN 9 9950 & 3090ti Motion Graphics,Power Supply,Unknown,https://pcpartpicker.com/product/LMn9TW/corsair-rm1200x-shift-1200-w-80-gold-certified-fully-modular-side-interface-atx-power-supply-cp-9020254-na
Ran into some problems but figured it out. $1200 Build with room to grow.,Power Supply,Unknown,https://pcpartpicker.com/product/R4Gbt6/corsair-rm750-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020231-na
Really good LAN/general gaming PC,Power Supply,Missing,No Link
Red Devil Build,Power Supply,Unknown,https://pcpartpicker.com/product/jRvdnQ/corsair-rm1000x-2021-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020201-na
Refurb PC #6,Memory,Missing,No Link
Refurb PC #6,Power Supply,Unknown,https://pcpartpicker.com/product/64Crxr/antec-power-supply-ea450green
Regulus-Super (Main desktop),Power Supply,Unknown,https://pcpartpicker.com/product/LCfp99/evga-supernova-850-g2-850-w-80-gold-certified-fully-modular-atx-power-supply-220-g2-0850-xr
Rio (First build),Case,Unknown,https://pcpartpicker.com/product/mpcG3C/fractal-design-pop-air-rgb-atx-mid-tower-case-fd-c-por1a-06
Roblox Destroyet,Power Supply,Unknown,https://pcpartpicker.com/product/jRvdnQ/corsair-rm1000x-2021-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020201-na
Roko's Basilisk (285k/5080),Memory,Missing,No Link
Roko's Basilisk (285k/5080),Power Supply,Unknown,https://pcpartpicker.com/product/QTLdnQ/nzxt-c1200-2024-1200-w-80-gold-certified-fully-modular-atx-power-supply-pa-2g2bb-us
Roxanne,Power Supply,Unknown,https://pcpartpicker.com/product/6Y66Mp/corsair-rm750-2019-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020195-na
Rtx 4060 build,Case,Missing,No Link
Rusty Claymore,Case,Missing,No Link
Ryzen 5 7500F + RTX 4070 SUPER 👽BUILD best gaming PC for its price + Test 1080p 1444p 2160p,Power Supply,Unknown,https://pcpartpicker.com/product/ygWJ7P/deepcool-pn650m-650-w-80-gold-certified-fully-modular-atx-power-supply-r-pn650m-fc0b-us
Ryzen 7 2700X Level 20 VT,Power Supply,Unknown,https://pcpartpicker.com/product/pG6qqs/thermaltake-toughpower-gx2-600-w-80-gold-certified-atx-power-supply-ps-tpd-0600nnfagu-2
Ryzen 7 7800X3D | RTX 4070 Ti SUPER,Power Supply,Unknown,https://pcpartpicker.com/product/nJrmP6/corsair-sf750-2018-750-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020186-na
Ryzen 7 9700X / RX 9070,Power Supply,Unknown,https://pcpartpicker.com/product/LPBzK8/msi-mag-a850gl-pcie5-850-w-80-gold-certified-fully-modular-atx-power-supply-mag-a850gl-pcie5-white
"Ryzen 9 9900X, 128GB of RAM and a RTX 5090 for my Minecraft pc",Power Supply,Unknown,https://pcpartpicker.com/product/qrDnTW/asus-rog-strix-1200p-gaming-1200-w-80-platinum-certified-fully-modular-atx-power-supply-rog-strix-1200p-gaming
"Ryzen 9800x3D, Asus Tuf 5080, NZXT c1500, Gigabyte B850I",Power Supply,Unknown,https://pcpartpicker.com/product/RLZXsY/nzxt-c1500-1500-w-80-platinum-certified-fully-modular-atx-power-supply-pa-5p1bb-us
Ryzen7 9800X3D/RTX 5080 TUF OC ProArt Build,Power Supply,Unknown,https://pcpartpicker.com/product/qrDnTW/asus-rog-strix-1200p-gaming-1200-w-80-platinum-certified-fully-modular-atx-power-supply-rog-strix-1200p-gaming
SAMA SV02 build. Black/White,Case,Missing,No Link
SAMA SV02 build. Black/White,Power Supply,Unknown,https://pcpartpicker.com/product/ZRQG3C/corsair-vengeance-750m-750-w-80-silver-certified-semi-modular-atx-power-supply-cp-9020176-na
SFF Blackout PC,Power Supply,Missing,No Link
SFF Blackout PC,Video Card,Missing,No Link
SFF Ryzen 5,Power Supply,Unknown,https://pcpartpicker.com/product/CQ648d/corsair-sf600-2016-600-w-80-gold-certified-fully-modular-sfx-power-supply-cp-9020105-na
SPEC-OMEGA 1080Ti,Power Supply,Unknown,https://pcpartpicker.com/product/v4L7YJ/thermaltake-toughpower-grand-rgb-650w-80-gold-certified-fully-modular-atx-power-supply-ps-tpg-0650fpcgus-r
SSUPD Xhuttle - All white build,Power Supply,Unknown,https://pcpartpicker.com/product/4fV2FT/gigabyte-ud1000gm-pg5-rev-20-1000-w-80-gold-certified-fully-modular-atx-power-supply-gp-ud1000gm-pg5-20
SSUPD Xhuttle White build - 5070 Ti,Power Supply,Unknown,https://pcpartpicker.com/product/4fV2FT/gigabyte-ud1000gm-pg5-rev-20-1000-w-80-gold-certified-fully-modular-atx-power-supply-gp-ud1000gm-pg5-20
Saber Themed PC Setup,Case,Missing,No Link
Salvage Computer,Case,Missing,No Link
Salvage Computer,Memory,Missing,No Link
Salvage Computer,Motherboard,Missing,No Link
Salvage Computer,Power Supply,Missing,No Link
Salvage Computer,Storage,Missing,No Link
Salvage Computer,Video Card,Missing,No Link
Sample,Power Supply,Unknown,https://pcpartpicker.com/product/jRvdnQ/corsair-rm1000x-2021-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020201-na
Second Desktop Build,Power Supply,Unknown,https://pcpartpicker.com/product/9KGbt6/corsair-rm850-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020232-na
Second PC flip $320 profit,Power Supply,Unknown,https://pcpartpicker.com/product/YF4Ycf/evga-supernova-850-gt-850-w-80-gold-certified-fully-modular-atx-power-supply-220-gt-0850-y1
Server Build,Case,Missing,No Link
Server Build,Power Supply,Unknown,https://pcpartpicker.com/product/49VG3C/evga-supernova-650-gt-650-w-80-gold-certified-fully-modular-atx-power-supply-220-gt-0650-y1
Sheila,Storage,Missing,No Link
Silent black box - no rgb build,Power Supply,Unknown,https://pcpartpicker.com/product/vY4Zxr/corsair-rm850x-2024-850-w-fully-modular-atx-power-supply-cp-9020270-na
Sim Rig,Power Supply,Unknown,https://pcpartpicker.com/product/P638TW/seasonic-focus-plus-platinum-850w-80-platinum-certified-fully-modular-atx-power-supply-ssr-850px
Skylake i5 Budget Build,Case,Missing,No Link
Smallest Possible Mid-ATX Build with Large Parts,Power Supply,Unknown,https://pcpartpicker.com/product/Y4zXsY/corsair-sf1000-2024-1000-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020257
Smallest Possible Mid-ATX Build with Large Parts,Storage,Missing,No Link
Smithflipout PC,Power Supply,Unknown,https://pcpartpicker.com/product/jtm323/corsair-rm850-2019-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020196-na
Snow Red,Power Supply,Unknown,https://pcpartpicker.com/product/qNKKHx/corsair-rm850e-2022-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020249-na
Snowfall - Ryzen 7800X3D - Radeon 7900GRE,Power Supply,Missing,No Link
Snowy Toaster,Case,Unknown,https://pcpartpicker.com/product/PgbTwP/lian-li-o11-dynamic-mini-snow-edition-atx-mid-tower-case-o11d-mini-s
Snowy Toaster,Power Supply,Unknown,https://pcpartpicker.com/product/vJPQzy/cooler-master-v850-sfx-gold-850-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-8501-sfhagv-wu
Snug Build,Case,Missing,No Link
Snug Build,Power Supply,Unknown,https://pcpartpicker.com/product/fxGhP6/corsair-rm1000e-2023-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020264-na
So far so good,Power Supply,Unknown,https://pcpartpicker.com/product/nJrmP6/corsair-sf750-2018-750-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020186-na
Some Final Upgrades,Power Supply,Unknown,https://pcpartpicker.com/product/GBjRsY/deepcool-pk650d-650-w-80-bronze-certified-atx-power-supply-r-pk650d-fa0b-us
Soundwave AMD,Power Supply,Missing,No Link
Space Heater,Power Supply,Unknown,https://pcpartpicker.com/product/jRvdnQ/corsair-rm1000x-2021-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020201-na
Space Pod Tower 300 Hydrangea Blue,Case,Unknown,https://pcpartpicker.com/product/kczXsY/thermaltake-the-tower-300-hydrangea-microatx-mini-tower-case-ca-1y4-00sfwn-00
Spares & Budget parts Bazzite Box,Power Supply,Unknown,https://pcpartpicker.com/product/2MJkcf/silverstone-sx650-g-650-w-80-gold-certified-fully-modular-sfx-power-supply-sst-sx650-g
Spending Problem,Motherboard,Unknown,https://pcpartpicker.com/product/Q93gXL/msi-meg-z790-godlike-eatx-lga1700-motherboard-meg-z790-godlike
Stealth,Motherboard,Unknown,https://pcpartpicker.com/product/6d9tt6/msi-b450m-pro-m2-max-micro-atx-am4-motherboard-b450m-pro-m2-max
Summer,Motherboard,Unknown,https://pcpartpicker.com/product/Ytdrxr/asrock-b550-phantom-gaming-4ac-atx-am4-motherboard-b550-phantom-gaming-4ac
TUF King,Motherboard,Unknown,https://pcpartpicker.com/product/b4jBD3/asus-tuf-gaming-x570-pro-wifi-ii-atx-am4-motherboard-tuf-gaming-x570-pro-wifi-ii
TUF STUFF.,Motherboard,Unknown,https://pcpartpicker.com/product/DYNxFT/asus-tuf-gaming-b450m-plus-ii-micro-atx-am4-motherboard-tuf-gaming-b450m-plus-ii
TUF STUFF.,Video Card,Unknown,https://pcpartpicker.com/product/mXTp99/asus-tuf-gaming-evo-oc-geforce-gtx-1660-ti-6-gb-video-card-tuf-gtx1660ti-o6g-evo-gaming
TacoTank,Motherboard,Unknown,https://pcpartpicker.com/product/N9XV3C/gigabyte-x670-gaming-x-ax-v2-atx-am5-motherboard-x670-gaming-x-ax-v2
Takachouten (Falcon Vertex),Power Supply,Unknown,https://pcpartpicker.com/product/jRvdnQ/corsair-rm1000x-2021-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020201-na
Terminal 2 (My first actual PC Build),Power Supply,Unknown,https://pcpartpicker.com/product/gnGbt6/evga-supernova-650-g6-650-w-80-gold-certified-fully-modular-atx-power-supply-220-g6-0650-x1
Terminal 2 (My first actual PC Build),Storage,Missing,No Link
Terminator,Power Supply,Missing,No Link
Terra PC,Power Supply,Unknown,https://pcpartpicker.com/product/TsTZxr/corsair-sf750-2024-750-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020284
Terraform Fractor,Power Supply,Unknown,https://pcpartpicker.com/product/nJrmP6/corsair-sf750-2018-750-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020186-na
Terrarium,Power Supply,Unknown,https://pcpartpicker.com/product/HwYmP6/evga-supernova-750-gm-750-w-80-gold-certified-fully-modular-sfx-power-supply-123-gm-0750-x1
The All White GOAT,Power Supply,Unknown,https://pcpartpicker.com/product/LPBzK8/msi-mag-a850gl-pcie5-850-w-80-gold-certified-fully-modular-atx-power-supply-mag-a850gl-pcie5-white
The Armory,Power Supply,Unknown,https://pcpartpicker.com/product/9PrYcf/gigabyte-850-w-80-gold-certified-fully-modular-atx-power-supply-gp-p850gm
The Beast(AM5 Edition),Case,Missing,No Link
The Best H6 Flow Build?,Power Supply,Unknown,https://pcpartpicker.com/product/QTLdnQ/nzxt-c1200-2024-1200-w-80-gold-certified-fully-modular-atx-power-supply-pa-2g2bb-us
The Big Rig (circa 2022/23),Power Supply,Unknown,https://pcpartpicker.com/product/7Dx9TW/corsair-rm850x-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020093-na
The Enthusiast's Dream (2025),Power Supply,Missing,No Link
The Forge of Hephaestus,Power Supply,Unknown,https://pcpartpicker.com/product/NDCZxr/asrock-steel-legend-sl-750g-750-w-80-gold-certified-fully-modular-atx-power-supply-sl-750g
The Home Office Gaming Rig / Workstation,Power Supply,Unknown,https://pcpartpicker.com/product/R2mxFT/corsair-cx650m-650-w-80-bronze-certified-semi-modular-atx-power-supply-cp-9020103-na
The Home Office Gaming Rig / Workstation (2023 Upgrade),Power Supply,Unknown,https://pcpartpicker.com/product/R2mxFT/corsair-cx650m-650-w-80-bronze-certified-semi-modular-atx-power-supply-cp-9020103-na
The Mini-ITX,Case,Missing,No Link
The Mini-ITX,Power Supply,Unknown,https://pcpartpicker.com/product/sCH323/corsair-cx600m-600-w-80-bronze-certified-semi-modular-atx-power-supply-cx600m
The Mini-ITX,Storage,Missing,No Link
The Next One,Power Supply,Unknown,https://pcpartpicker.com/product/zBbypg/corsair-rm850e-2025-850-w-fully-modular-atx-power-supply-cp-9020296-na
The Noose,Case,Missing,No Link
The Noose,Power Supply,Unknown,https://pcpartpicker.com/product/vY4Zxr/corsair-rm850x-2024-850-w-fully-modular-atx-power-supply-cp-9020270-na
The One... for now,Power Supply,Unknown,https://pcpartpicker.com/product/nvRwrH/evga-supernova-850g-xc-850-w-80-gold-certified-fully-modular-atx-power-supply-520-5g-0850-k1
The PC that is neat.,Video Card,Missing,No Link
The Personal Build,Power Supply,Unknown,https://pcpartpicker.com/product/vY4Zxr/corsair-rm850x-2024-850-w-fully-modular-atx-power-supply-cp-9020270-na
The Replacer,Case,Missing,No Link
The Replacer,Power Supply,Unknown,https://pcpartpicker.com/product/pG6qqs/thermaltake-toughpower-gx2-600-w-80-gold-certified-atx-power-supply-ps-tpd-0600nnfagu-2
The Ricksky :3,Case,Missing,No Link
The Ricksky :3,Memory,Missing,No Link
The Ricksky :3,Power Supply,Unknown,https://pcpartpicker.com/product/cc9wrH/cooler-master-mwe-bronze-750-v3-750-w-80-bronze-certified-atx-power-supply-mpe-7501-acaaw-3bus
The Ricksky :3,Video Card,Missing,No Link
The Ship of Theseus,Power Supply,Unknown,https://pcpartpicker.com/product/26rRsY/corsair-rm850x-2021-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020200-na
The Snow Tower 250 / 9800X3D / 4080 SUPER / 64GB / 4TB / ITX,Power Supply,Unknown,https://pcpartpicker.com/product/Y4zXsY/corsair-sf1000-2024-1000-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020257
The Voidling,Power Supply,Unknown,https://pcpartpicker.com/product/fxGhP6/corsair-rm1000e-2023-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020264-na
The cleanest build you’ve ever seen,Power Supply,Unknown,https://pcpartpicker.com/product/YYZ9TW/nzxt-c850-2022-850-w-80-gold-certified-fully-modular-atx-power-supply-pa-8g1bb-us
Thermaltake The Tower 200 Sonic Build,Case,Missing,No Link
Theseus Reborn,Case,Missing,No Link
Thrown together without much thought,Power Supply,Unknown,https://pcpartpicker.com/product/CQ648d/corsair-sf600-2016-600-w-80-gold-certified-fully-modular-sfx-power-supply-cp-9020105-na
Time for an Upgrade,Power Supply,Unknown,https://pcpartpicker.com/product/fxGhP6/corsair-rm1000e-2023-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020264-na
Titanium Cat Toaster,Case,Missing,No Link
Titanium Cat Toaster,Power Supply,Unknown,https://pcpartpicker.com/product/Y4zXsY/corsair-sf1000-2024-1000-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020257
Tritonis,Power Supply,Unknown,https://pcpartpicker.com/product/dMM323/evga-supernova-750-g3-750-w-80-gold-certified-fully-modular-atx-power-supply-220-g3-0750
Tropink Thunder,Power Supply,Unknown,https://pcpartpicker.com/product/Q36qqs/cooler-master-v850-sfx-gold-850-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-8501-sfhagv-us
Tuxedo Dream Build 2025,Power Supply,Unknown,https://pcpartpicker.com/product/QTLdnQ/nzxt-c1200-2024-1200-w-80-gold-certified-fully-modular-atx-power-supply-pa-2g2bb-us
Twitch's PC (White 9800x3D + 4070 Ti Super OC),Power Supply,Unknown,https://pcpartpicker.com/product/NDcgXL/vetroo-gv1000-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-psu-vt-gv1000wh
Twitch's PC (White 9800x3D + 4070 Ti Super OC),Storage,Missing,No Link
UPC-V4,Case,Unknown,https://pcpartpicker.com/product/NpVG3C/thermaltake-view-51-snow-argb-edition-atx-full-tower-case-ca-1q6-00m6wn-00
Ultimate Optiplex sff,Case,Missing,No Link
Ultimate Optiplex sff,Motherboard,Missing,No Link
Ultimate Optiplex sff,Power Supply,Missing,No Link
Unraid NAS (2012 PC Revived),Power Supply,Unknown,https://pcpartpicker.com/product/9KGbt6/corsair-rm850-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020232-na
Unraid Server : Storage / VMs / Docker Containers,Video Card,Missing,No Link
Unraid Server Build,Case,Missing,No Link
Unraid Server Build,Power Supply,Unknown,https://pcpartpicker.com/product/nJrmP6/corsair-sf750-2018-750-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020186-na
Updated build with new 40 series for 2024,Power Supply,Unknown,https://pcpartpicker.com/product/927p99/evga-supernova-850-g5-850-w-80-gold-certified-fully-modular-atx-power-supply-220-g5-0850-x1
Upgraded 13700K for 2025,Power Supply,Unknown,https://pcpartpicker.com/product/LTmNnQ/corsair-hx1000i-2023-1000-w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020259-na
Upgraded Rig 2024,Power Supply,Unknown,https://pcpartpicker.com/product/BtrYcf/evga-650-b5-650-w-80-bronze-certified-fully-modular-atx-power-supply-220-b5-0650-v1
Upgraded build 2025,Power Supply,Unknown,https://pcpartpicker.com/product/rt8H99/evga-750-gq-750-w-80-gold-certified-semi-modular-atx-power-supply-210-gq-0750
Upgraded from my rx 6650 xt,Case,Missing,No Link
Upgraded from my rx 6650 xt,Power Supply,Unknown,https://pcpartpicker.com/product/2W26Mp/cooler-master-mwe-gold-750-v3-750-w-80-gold-certified-fully-modular-atx-power-supply-mpx-7503-afag-2buv
Upgraded my gpu and cpu,Power Supply,Unknown,https://pcpartpicker.com/product/LPBzK8/msi-mag-a850gl-pcie5-850-w-80-gold-certified-fully-modular-atx-power-supply-mag-a850gl-pcie5-white
Utility Box July 2024,Video Card,Missing,No Link
VEGA V2,Power Supply,Unknown,https://pcpartpicker.com/product/jCCZxr/corsair-rm1200e-1200-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020258-na
VEGA V2,Storage,Missing,No Link
Veil,Case,Unknown,https://pcpartpicker.com/product/PgbTwP/lian-li-o11-dynamic-mini-snow-edition-atx-mid-tower-case-o11d-mini-s
Veil,Power Supply,Unknown,https://pcpartpicker.com/product/LxsV3C/corsair-sf850l-850-w-80-gold-certified-fully-modular-sfx-power-supply-cp-9020245-na
Vertical (not-so) Mini-ITX ft. 9070 XT,Power Supply,Unknown,https://pcpartpicker.com/product/TsTZxr/corsair-sf750-2024-750-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020284
Very first build,Power Supply,Unknown,https://pcpartpicker.com/product/W4Tp99/gigabyte-ud750gm-750-w-80-gold-certified-fully-modular-atx-power-supply-gp-ud750gm
Vince Bull (Black Beast),Case,Missing,No Link
Voidwalker - 14700 / 5080 Gaming Build,Case,Unknown,https://pcpartpicker.com/product/XMhFf7/lian-li-lancool-ii-mesh-c-performance-atx-mid-tower-case-lancool-ii-mesh-c-performance-x
Voidwalker - 14700 / 5080 Gaming Build,Power Supply,Unknown,https://pcpartpicker.com/product/MLzhP6/asus-tuf-gaming-850g-850-w-80-gold-certified-fully-modular-atx-power-supply-90ye00s2-b0na00
Voyager's PC,Power Supply,Unknown,https://pcpartpicker.com/product/9KGbt6/corsair-rm850-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020232-na
"Vulcan (NR200P MAX, 7800X3D, 7900XTX)",Case,Missing,No Link
"Vulcan (NR200P MAX, 7800X3D, 7900XTX)",Power Supply,Missing,No Link
WQHD Gaming PC for our kids,Power Supply,Unknown,https://pcpartpicker.com/product/9htQzy/be-quiet-straight-power-11-750w-80-gold-certified-fully-modular-atx-power-supply-bn283
Watercooled used pc,Power Supply,Unknown,https://pcpartpicker.com/product/jRvdnQ/corsair-rm1000x-2021-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020201-na
White 5 7600 - RTX 4070 build,Power Supply,Unknown,https://pcpartpicker.com/product/sscG3C/cooler-master-mwe-gold-v2-750-w-80-gold-certified-fully-modular-atx-power-supply-mpe-7501-afaag-us
White 9600X and 5070 Ti,Power Supply,Missing,No Link
White 9600X and 5070 Ti,Storage,Missing,No Link
White AMD Build - 9800X3D & 9070XT,Power Supply,Unknown,https://pcpartpicker.com/product/kDvD4D/corsair-rm1000x-shift-1000-w-80-gold-certified-fully-modular-side-interface-atx-power-supply-cp-9020275-na
White AMD PC (1st Build),Power Supply,Unknown,https://pcpartpicker.com/product/W4Tp99/gigabyte-ud750gm-750-w-80-gold-certified-fully-modular-atx-power-supply-gp-ud750gm
White Build for a friend,Power Supply,Unknown,https://pcpartpicker.com/product/9KGbt6/corsair-rm850-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020232-na
White Cozy Build,Case,Unknown,https://pcpartpicker.com/product/PgbTwP/lian-li-o11-dynamic-mini-snow-edition-atx-mid-tower-case-o11d-mini-s
White Cozy Build,Power Supply,Unknown,https://pcpartpicker.com/product/gFQcCJ/lian-li-sp850-850-w-80-gold-certified-fully-modular-sfx-power-supply-sp850-white
White Dragon,Power Supply,Unknown,https://pcpartpicker.com/product/LPBzK8/msi-mag-a850gl-pcie5-850-w-80-gold-certified-fully-modular-atx-power-supply-mag-a850gl-pcie5-white
White Dragon,Video Card,Missing,No Link
White Fish Tank Build,Power Supply,Unknown,https://pcpartpicker.com/product/LjM48d/deepcool-pq-m-1000-w-80-gold-certified-fully-modular-atx-power-supply-r-pqa00m-fa0b-us
White PC March 2025,Power Supply,Unknown,https://pcpartpicker.com/product/LPBzK8/msi-mag-a850gl-pcie5-850-w-80-gold-certified-fully-modular-atx-power-supply-mag-a850gl-pcie5-white
White Time Square ATX,Power Supply,Unknown,https://pcpartpicker.com/product/9KGbt6/corsair-rm850-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020232-na
White Walker,Power Supply,Unknown,https://pcpartpicker.com/product/f7L7YJ/corsair-hx1200-platinum-1200-w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020140-na
White build,Power Supply,Unknown,https://pcpartpicker.com/product/YYZ9TW/nzxt-c850-2022-850-w-80-gold-certified-fully-modular-atx-power-supply-pa-8g1bb-us
White build (Int graphics),Power Supply,Unknown,https://pcpartpicker.com/product/9KGbt6/corsair-rm850-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020232-na
White build (Int graphics),Video Card,Missing,No Link
White lian li 205M Mesh build,Power Supply,Unknown,https://pcpartpicker.com/product/fxGhP6/corsair-rm1000e-2023-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020264-na
"White, black and orange all over",Case,Unknown,https://pcpartpicker.com/product/NpVG3C/thermaltake-view-51-snow-argb-edition-atx-full-tower-case-ca-1q6-00m6wn-00
Whiteflame,Power Supply,Unknown,https://pcpartpicker.com/product/JFc48d/corsair-cx750m-v2-2017-edition-750-w-80-bronze-certified-semi-modular-atx-power-supply-cp-9020154-na
Whiteout 2025 Build,Case,Unknown,https://pcpartpicker.com/product/6GC48d/lian-li-lancool-iii-rgb-atx-mid-tower-case-lancool-3r-w
Whiteout 2025 Build,Power Supply,Unknown,https://pcpartpicker.com/product/LPBzK8/msi-mag-a850gl-pcie5-850-w-80-gold-certified-fully-modular-atx-power-supply-mag-a850gl-pcie5-white
Whitey,Power Supply,Unknown,https://pcpartpicker.com/product/vwHqqs/thermaltake-toughpower-gf-a3-snow-850-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-0850fnfagu-n
Wife’s PC,Power Supply,Unknown,https://pcpartpicker.com/product/r2TPxr/evga-600-br-600-w-80-bronze-certified-atx-power-supply-100-br-0600-k1
